id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q226,Can Multimedia Graph Codes for Fast be combined with related methods?,Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q227,Can Remote Sensing Retrieval-Augmented Generation: Bridging be combined with related methods? (variant 1),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q228,Can SISTEM CHATBOT KESEHATAN MENTAL BERBASIS be combined with related methods? (variant 1),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q229,How does domain knowledge improve Automating Threat Intelligence Analysis with?,Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q230,What are the limitations of Retrieval augmented generation using engineering?,Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q231,How does Evaluation of Retrieval Methods in compare to baseline? (variant 1),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q232,What are the limitations of Nursing Retrieval-Augmented Generation: Retrieval augmented? (variant 2),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q233,How does domain knowledge improve Retrieval-Augmented Generation: Enhancing AI with? (variant 2),Retrieval-Augmented Generation: Enhancing AI with Reliable Knowledge.,10.21275/sr251104092705,template_generated,2.0,,,,,,,
Q234,How does Protótipo de Pesquisa Documental para compare to baseline? (variant 1),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q235,What novel applications could Vector Databases and Retrieval-Augmented Generation enable? (variant 2),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q236,What are the limitations of RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА? (variant 2),RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q237,Can Retrieval-Augmented Generation (RAG)-Based Chatbot System be combined with related methods? (variant 1),Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q238,What evaluation metrics are most suitable for Agentic Retrieval-Augmented Generation: Advancing AI-Driven?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q239,What novel applications could RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА enable?,RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q240,What are the limitations of Retrieval-Augmented Generation (RAG) for Real-Time? (variant 1),Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q241,How does domain knowledge improve Vector Databases and Retrieval-Augmented Generation? (variant 1),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q242,What novel applications could Retrieval augmented generation using engineering enable? (variant 2),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q243,How does PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT scale to large-scale retrieval? (variant 2),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q244,How does SISTEM CHATBOT KESEHATAN MENTAL BERBASIS compare to baseline? (variant 1),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q245,What are the limitations of SISTEM CHATBOT KESEHATAN MENTAL BERBASIS?,SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q246,What are the limitations of Automating Threat Intelligence Analysis with?,Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q247,Can Nursing Retrieval-Augmented Generation: Retrieval augmented be combined with related methods? (variant 1),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q248,What evaluation metrics are most suitable for Nursing Retrieval-Augmented Generation: Retrieval augmented? (variant 2),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q249,How does PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT scale to large-scale retrieval?,PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q250,How does RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА scale to large-scale retrieval?,RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q251,What evaluation metrics are most suitable for Agentic Retrieval-Augmented Generation: Advancing AI-Driven? (variant 1),Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q252,How does AQACO: Adaptive Query-Aware Chunking Optimization scale to large-scale retrieval?,AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q253,Can RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА be combined with related methods? (variant 1),RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q254,What novel applications could Vector Databases and Retrieval-Augmented Generation enable? (variant 1),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q255,How does domain knowledge improve Automating Threat Intelligence Analysis with? (variant 2),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q256,What are the limitations of Retrieval augmented generation using engineering? (variant 2),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q257,How does RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА compare to baseline? (variant 1),RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q258,What evaluation metrics are most suitable for PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT? (variant 2),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q259,What are the limitations of Nursing Retrieval-Augmented Generation: Retrieval augmented? (variant 1),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q260,What novel applications could Vector Databases and Retrieval-Augmented Generation enable?,Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q261,How does domain knowledge improve Evaluation of Retrieval Methods in?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q262,What novel applications could Agentic Retrieval-Augmented Generation: Advancing AI-Driven enable?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q263,How does Vector Databases and Retrieval-Augmented Generation scale to large-scale retrieval? (variant 1),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q264,What are the limitations of Vector Databases and Retrieval-Augmented Generation? (variant 1),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q265,What are the limitations of AQACO: Adaptive Query-Aware Chunking Optimization? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q266,How does Securing Retrieval-Augmented Generation - Privacy compare to baseline? (variant 2),Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q267,What novel applications could Nursing Retrieval-Augmented Generation: Retrieval augmented enable?,Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q268,Can Evaluation of Retrieval Methods in be combined with related methods? (variant 2),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q269,How does PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT compare to baseline? (variant 2),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q270,What evaluation metrics are most suitable for Optimierte Interaktion mit Large Language? (variant 1),Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q271,How does Nursing Retrieval-Augmented Generation: Retrieval augmented scale to large-scale retrieval? (variant 2),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q272,How does domain knowledge improve Remote Sensing Retrieval-Augmented Generation: Bridging?,Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q273,What are the limitations of Multimedia Graph Codes for Fast?,Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q274,How does Vector Databases and Retrieval-Augmented Generation compare to baseline?,Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q275,How does Multimedia Graph Codes for Fast scale to large-scale retrieval?,Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q276,How does Retrieval augmented generation using engineering scale to large-scale retrieval? (variant 1),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q277,Can SISTEM CHATBOT KESEHATAN MENTAL BERBASIS be combined with related methods?,SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q278,How does Comparative Performance of Retrieval Augmented compare to baseline? (variant 2),Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q279,What are the limitations of Retrieval-Augmented Generation (RAG)-Based Chatbot System?,Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q280,What novel applications could Securing Retrieval-Augmented Generation - Privacy enable?,Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q281,Can Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a be combined with related methods?,Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q282,What novel applications could Remote Sensing Retrieval-Augmented Generation: Bridging enable? (variant 1),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q283,How does domain knowledge improve AQACO: Adaptive Query-Aware Chunking Optimization? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q284,What novel applications could AQACO: Adaptive Query-Aware Chunking Optimization enable? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q285,How does AQACO: Adaptive Query-Aware Chunking Optimization compare to baseline? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q286,How does AQACO: Adaptive Query-Aware Chunking Optimization compare to baseline? (variant 1),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q287,How does domain knowledge improve Evaluation of Retrieval Methods in? (variant 2),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q288,How does Retrieval augmented generation using engineering compare to baseline? (variant 2),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q289,How does Retrieval-Augmented Generation (RAG) for Real-Time scale to large-scale retrieval?,Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q290,What evaluation metrics are most suitable for Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a? (variant 2),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q291,What are the limitations of Protótipo de Pesquisa Documental para? (variant 1),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q292,Can Protótipo de Pesquisa Documental para be combined with related methods? (variant 2),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q293,Can Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a be combined with related methods? (variant 1),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q294,How does domain knowledge improve Multimedia Graph Codes for Fast? (variant 1),Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q295,How does domain knowledge improve Agentic Retrieval-Augmented Generation: Advancing AI-Driven?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q296,How does Optimierte Interaktion mit Large Language scale to large-scale retrieval? (variant 1),Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q297,Can Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a be combined with related methods? (variant 2),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q298,What are the limitations of Vector Databases and Retrieval-Augmented Generation? (variant 2),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q299,What evaluation metrics are most suitable for Securing Retrieval-Augmented Generation - Privacy? (variant 1),Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q300,Can Vector Databases and Retrieval-Augmented Generation be combined with related methods?,Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
