id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q290,Can Cross-lingual multi-keyword rank search with be combined with related methods?,Cross-lingual multi-keyword rank search with semantic extension over encrypted data,10.1016/j.ins.2019.11.013,template_generated,3.0,,,,,,,
Q291,What novel applications could Multiple Discrimination and Pairwise CNN enable?,Multiple Discrimination and Pairwise CNN for view-based 3D object retrieval,10.1016/j.neunet.2020.02.017,template_generated,2.0,,,,,,,
Q292,What evaluation metrics are most suitable for High-precision GNSS PWV retrieval using?,High-precision GNSS PWV retrieval using dense GNSS sites and in-situ meteorological observations for the evaluation of MERRA-2 and ERA5 reanalysis products over China,10.1016/j.atmosres.2022.106247,template_generated,2.0,,,,,,,
Q293,How does domain knowledge improve Multiple Discrimination and Pairwise CNN?,Multiple Discrimination and Pairwise CNN for view-based 3D object retrieval,10.1016/j.neunet.2020.02.017,template_generated,2.0,,,,,,,
Q294,How does Evaluation and Comparative Analysis of scale to large-scale retrieval?,Evaluation and Comparative Analysis of Semantic Web-Based Strategies for Enhancing Educational System Development,10.4018/ijswis.302895,template_generated,2.0,,,,,,,
Q295,Can Semantic-Aware Superpixel for Weakly Supervised be combined with related methods?,Semantic-Aware Superpixel for Weakly Supervised Semantic Segmentation,10.1609/aaai.v37i1.25196,template_generated,2.0,,,,,,,
Q296,How does Evaluation and Comparative Analysis of compare to baseline?,Evaluation and Comparative Analysis of Semantic Web-Based Strategies for Enhancing Educational System Development,10.4018/ijswis.302895,template_generated,2.0,,,,,,,
Q297,How does NeuPh: scalable and generalizable neural scale to large-scale retrieval?,NeuPh: scalable and generalizable neural phase retrieval with local conditional neural fields,10.1117/1.apn.3.5.056005,template_generated,2.0,,,,,,,
Q298,How does domain knowledge improve Human action recognition using an?,Human action recognition using an optical flow-gated recurrent neural network,10.1007/s13735-024-00338-4,template_generated,2.0,,,,,,,
Q299,What evaluation metrics are most suitable for From Semantic Communication to Semantic-Aware?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q300,What novel applications could Image retrieval from remote sensing enable?,Image retrieval from remote sensing big data: A survey,10.1016/j.inffus.2020.10.008,template_generated,2.0,,,,,,,
