id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q286,How does domain knowledge improve Retrieval-Augmented Generation: Advancing personalized care?,Retrieval-Augmented Generation: Advancing personalized care and research in oncology,10.1016/j.ejca.2025.115341,template_generated,2.0,,,,,,,
Q287,"What novel applications could Sparse, Dense, and Attentional Representations enable?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q288,"What are the limitations of Fast, sensitive detection of protein?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q289,What novel applications could Exploring Semantic Consistency and Style enable?,Exploring Semantic Consistency and Style Diversity for Domain Generalized Semantic Segmentation,10.1609/aaai.v39i6.32668,template_generated,2.0,,,,,,,
Q290,How does Toward Cranfield-inspired reusability assessment in compare to baseline?,Toward Cranfield-inspired reusability assessment in interactive information retrieval evaluation,10.1016/j.ipm.2022.103007,template_generated,2.0,,,,,,,
Q291,How does GeoGraphRAG-Soil: An Open-Source Graph-Based Retrieval-Augmented compare to baseline?,GeoGraphRAG-Soil: An Open-Source Graph-Based Retrieval-Augmented Generation Framework for Automated Geospatial Soil Modelling,10.18535/ijecs/v15i03.5447,template_generated,3.0,,,,,,,
Q292,"What novel applications could Sparse, Dense, and Attentional Representations enable?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q293,How does Dilated Transaction Access and Retrieval: compare to baseline?,Dilated Transaction Access and Retrieval: Improving the Information Retrieval of Blockchain-Assimilated Internet of Things Transactions,10.1007/s11277-021-08094-y,template_generated,2.0,,,,,,,
Q294,"What are the limitations of Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q295,How does Legal Information Retrieval systems: State-of-the-art scale to large-scale retrieval?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q296,"Can Fast, sensitive detection of protein be combined with related methods?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q297,What novel applications could Natural Language Processing Techniques for enable?,Natural Language Processing Techniques for Information Retrieval Enhancing Search Engines with Semantic Understanding,10.1051/itmconf/20257605013,template_generated,2.0,,,,,,,
Q298,What evaluation metrics are most suitable for The Role of Retrieval-Augmented Generation?,The Role of Retrieval-Augmented Generation in Improving Factual Accuracy for Medical Large Language Models,10.70121/001c.158711,template_generated,2.0,,,,,,,
Q299,What evaluation metrics are most suitable for Context-Aware Search for Environmental Data?,Context-Aware Search for Environmental Data Using Dense Retrieval,10.3390/ijgi13110380,template_generated,2.0,,,,,,,
Q300,How does Knowledge Graphs: An Information Retrieval scale to large-scale retrieval?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
